Locality,Latitude,Longitude,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type
Bankipore,25.539881900784664,85.30485701031137,-91.2820834958222,18.93082343162696,30.68623060812481,5G
Kidwaipuri,25.486208489210316,84.99543725871614,-82.47943745931104,2.066629767230122,159.57545243764773,3G
Bailey Road,25.52305614711393,85.10127160773027,-98.80696091988966,66.73958257392063,20.388271490146145,5G
Anandpuri,25.51214982155653,85.01309424380152,-88.00876338698731,2.6902785895546715,171.7677922064404,4G
Boring Road,25.49987789121964,85.13768244274279,-87.44929263409952,7.512188738540551,79.5977449112758,4G
Fraser Road,25.521073991975257,85.21042742489348,-101.34670797884756,47.533907437728125,43.28747257613999,5G
Pataliputra,25.69951353686644,85.02418796014632,-81.16562463835278,1.7183941963406413,166.713632925374,3G
Phulwari Sharif,25.45092550355072,85.21648912808072,-93.85341603360908,2.923388689064508,101.53920060261002,4G
Boring Canal Road,25.71802356356129,85.09056607139402,-91.02251986135306,2.537537183863603,180.9029490890655,4G
Bankipore,25.57460940676776,85.21070942154721,-90.02068327396213,2.0697099641327545,159.330571566091,4G
Boring Road,25.62177306350601,85.24800113890653,-91.0946585096288,3.3193910779080755,95.38610253992664,4G
Fraser Road,25.691946762309183,85.09180513252599,-93.29879258580206,2.333239694764488,181.18100842319475,4G
Boring Road,25.483627405293856,85.27363804592605,-83.11438133539684,2.137698004786378,173.19441015355238,3G
Boring Canal Road,25.654580531984664,85.255060893972,-94.23464269468884,7.78160486936307,80.02507844933506,4G
Exhibition Road,25.71033623993429,85.13118448704823,-96.0458613946062,22.36640227913416,40.20209967089125,5G
Exhibition Road,25.634995171396096,85.18758701951303,-87.9211918490214,2.5829956916721937,121.96550713536924,4G
Gandhi Maidan,25.67487450216352,85.15982332079896,-83.32511220599827,1.9359167165747264,177.61097950508184,3G
Boring Canal Road,25.617441477820087,85.13817928406343,-96.32266125474445,2.719881584586425,106.61124350923409,4G
Anisabad,25.715671514501015,85.04571156918739,-85.58649310394243,2.0552661473747937,154.98701535091047,3G
Phulwari Sharif,25.55956205969687,85.22650807901931,-82.68794184026962,2.8687884043463256,112.71524909769194,4G
Boring Canal Road,25.44486748896419,85.12725481086294,-87.01998362798147,1.8177207670800792,173.86795879887387,3G
Boring Canal Road,25.540635582207,85.12482604615549,-87.38528167847696,9.65956066437142,92.83692058753226,4G
Rajendra Nagar,25.667378120406475,85.24226570945561,-103.74945624471128,45.612922419497785,46.98305516477257,5G
Anandpuri,25.454334412079017,85.0653646155311,-97.28617809648944,14.589769100283316,44.65601065585433,5G
Bankipore,25.693608490195047,85.12941270669177,-89.75827065889138,2.922002153426483,130.71506932901426,4G
Boring Canal Road,25.67645482600154,85.26511325920796,-79.09523487370907,2.926974302232124,168.84706329709425,3G
Gardanibagh,25.529540373401723,85.05454174422346,-87.07995099609815,1.3497115124567711,100.91439037153688,3G
Kidwaipuri,25.530591108024502,85.11909757798814,-92.10706361449829,1.8272061366747656,187.99611660756585,4G
Danapur,25.647268632680028,85.1848027091967,-86.43940158599467,7.399415413896013,91.22007952485907,4G
Anisabad,25.631895941000664,85.16195596266054,-90.42041736996374,90.20168776560686,43.39202217947004,5G
Gardanibagh,25.55597236856333,84.98404697881935,-86.48385064298034,2.876488899961711,104.7182149360491,4G
Anisabad,25.50946404186093,85.21630355241064,-88.59523377585225,2.912080672373253,172.40319796456055,4G
Phulwari Sharif,25.71973023194465,85.0616288199359,-90.64460212415818,2.499276377672464,115.51007519789034,3G
Ashok Rajpath,25.516437867082008,85.19617712153159,-98.04768529630586,37.49010140302224,38.841258682579095,5G
Ashok Rajpath,25.65374600186596,85.06900034654329,-91.1150844138734,22.25104367662909,37.25286546197989,5G
Gardanibagh,25.707021770196448,85.2364887564051,-85.98586149670813,1.3706732355018352,159.2651978862496,3G
Boring Canal Road,25.714758434121773,85.24670423050159,-88.68629200549677,6.842151672644976,87.9093405566687,4G
Bankipore,25.60365674867417,85.15133070639689,-83.20401907149252,1.02059763621486,131.3592597058619,3G
Pataliputra,25.733664793258587,85.23801005919593,-87.80795789808947,2.745684730030976,156.95888436978953,4G
Gandhi Maidan,25.52995581907352,85.1849288451365,-92.86477664310968,25.367411838989234,10.10312578414242,5G
Boring Canal Road,25.6185815556686,85.1708679014972,-88.31472916272834,2.750638441722237,122.01616234345023,3G
Patliputra Colony,25.715727449004643,85.04286533694702,-93.81697562837076,2.8940610630755894,165.63692947566253,4G
Bailey Road,25.600396397058297,85.03144634845998,-99.97416255220028,43.84248706764319,38.28778540443047,5G
Anandpuri,25.42171944079243,85.14159082261456,-91.32274768563416,85.76379277890192,37.31397358337513,5G
Bailey Road,25.565124123630223,85.31188716399338,-80.69547613790114,1.0987718899901595,160.18936026752817,3G
Danapur,25.746319968443657,85.0988232083622,-85.16795006906194,1.864210479863055,130.4172345022802,3G
Anandpuri,25.66949304776301,85.11288429721937,-82.10679567871921,2.5519930429040683,192.91483074610147,3G
Kidwaipuri,25.5853761495165,85.13785921855526,-99.47893099714508,3.987686946990719,76.94140609172945,4G
Fraser Road,25.54774867037552,85.08190814575426,-89.68845336458877,34.46137521193113,19.448099495403422,5G
Fraser Road,25.525745209335824,85.1657888940941,-88.54373888020521,4.741482707360397,57.51298331048227,4G
Boring Canal Road,25.596778432053256,85.25604196337432,-89.28339159627795,2.457673822926802,180.19048215978063,4G
Gardanibagh,25.562848886158758,85.13257160524675,-97.22951664685718,2.372069773545707,189.5129922569217,4G
Kankarbagh,25.732771104903104,85.15148843504721,-95.01365045624588,49.56226338406435,43.618728468537725,5G
Kankarbagh,25.58782620043661,85.12100238484604,-84.67484016559202,2.383002272650837,152.78685899481414,3G
Kankarbagh,25.76491662790327,85.11475302491851,-96.43829048461524,8.234540940229872,61.88890205983488,4G
Danapur,25.732099485950886,85.16339045388676,-84.60843158048249,4.0315916078907446,57.5032436323881,4G
Danapur,25.63510551103232,85.15800467978534,-86.71519970783316,1.0977809051249392,178.0005890380898,3G
Kankarbagh,25.42399518948888,85.18606397517156,-84.6684741501406,3.090466299954105,94.8886447140784,4G
Rajendra Nagar,25.62146323147703,84.96466937512177,-86.07022254830625,1.3245859995742202,123.09491094569144,3G
Danapur,25.54562502016613,85.18254654232243,-81.16681396604243,9.64666272120633,82.26195751672867,4G
Rajendra Nagar,25.674415093399105,85.0291944991116,-89.17588995371261,1.421748285711827,150.1897634492405,4G
Boring Canal Road,25.559327053554664,85.2106854044938,-93.23080642397736,9.96125323604405,54.39586518756644,4G
Pataliputra,25.49919423927861,85.02333473665603,-87.16502635450055,1.122903874242887,159.4010027025504,3G
Bankipore,25.71682243652131,85.10161560747528,-96.86217646543396,33.86607102239654,29.65265709718779,5G
Bankipore,25.72942774519414,85.08269094703644,-90.41125279226392,2.619933079936885,107.91857885779162,4G
Boring Road,25.53800357930161,85.07900557919469,-93.68366592496272,96.21766518337768,12.431126778059918,5G
Anisabad,25.71698243230161,85.1209041132778,-84.79953230791439,2.583143628709971,105.89101126458344,3G
Fraser Road,25.51366729215414,85.10331818870637,-97.86629243689607,3.381608732679977,51.42859125343088,4G
Pataliputra,25.62225137928386,85.29986942590982,-87.75895899217961,5.896756234279753,72.38448288467752,4G
Danapur,25.556087046141727,85.30992601740816,-84.38380706336544,9.797260246453453,85.9581663993067,4G
Gandhi Maidan,25.518117431063036,85.14850449517202,-93.12420068811694,57.4207324174694,19.38943864000853,5G
Anandpuri,25.669350066289,85.06094121506874,-94.81064941383772,2.9917239660658197,109.81281219591358,4G
S.K. Puri,25.742578037476285,85.04646787675249,-88.27800182423526,2.0715406697192837,179.38449245221256,4G
Bailey Road,25.715102631304063,85.2226432220208,-88.29765945803345,3.1211262042848285,51.22269230112701,4G
Boring Canal Road,25.45838132746305,85.18649039794049,-88.92007806758531,6.332115655903589,99.60001126120896,4G
Gardanibagh,25.75324770507797,85.12970850258661,-87.85127336449702,3.7547607094011743,94.38432798299944,4G
Boring Canal Road,25.637070916295663,85.2959069952206,-95.17267763069842,4.436932413579484,79.49220759639758,4G
Pataliputra,25.61683715385793,85.10461737864235,-91.29586716877006,92.90364863529491,39.5657301093168,5G
Rajendra Nagar,25.468238449305492,85.04556531014741,-87.52260821646753,1.314163742542836,105.39679041881756,4G
Kidwaipuri,25.52094220703517,85.00461347037144,-92.54012303436926,7.31188519992032,58.92600948741939,4G
S.K. Puri,25.4830087082014,85.03015033176486,-86.11686582487697,1.7766455484447572,145.8752389625384,4G
Fraser Road,25.605139299425705,85.24354518683258,-90.06071839026902,7.590510916486414,64.23063868429173,4G
Gandhi Maidan,25.43545508239493,85.13570098951988,-83.81272551388464,1.719945266206638,139.7180693206255,3G
Phulwari Sharif,25.58369779255698,85.0671534788332,-90.12022204029331,1.0481143233011962,138.084717986702,4G
Fraser Road,25.594644077148462,85.062579625001,-92.89986339508536,8.511021762877228,63.96159846334261,4G
Boring Road,25.71389875055713,85.24329793787315,-85.52201146815408,2.298273821474233,192.40346282031152,3G
Kankarbagh,25.54025949620524,85.21866572742837,-80.88634516084132,1.9648913951358595,183.7056324792285,3G
Ashok Rajpath,25.61988398394312,85.2514488575555,-96.62128681697612,71.23675272739219,20.560086531424304,5G
Kumhrar,25.431226919854264,85.17857645238581,-84.12434023117152,1.348927560752258,157.78540711710548,3G
Boring Canal Road,25.66576805554289,85.11947316936185,-92.43508437267668,2.598775118708678,132.97980660061666,4G
Kumhrar,25.676332647662782,85.00415586107556,-94.1194838308593,5.3421935156108455,70.03090969840318,4G
Exhibition Road,25.52297571675754,85.04146544255039,-90.21279359787754,99.15827314059852,13.79291738024353,5G
Exhibition Road,25.663454784774483,84.98771831762484,-84.71340800808075,2.676775626536403,128.3668234878881,3G
Boring Canal Road,25.616166531574827,85.16120305832861,-82.63045834304404,1.9824223444720248,144.45408976876854,3G
Fraser Road,25.507398865699177,85.03697451384294,-85.67098452445715,1.243023286908942,176.2696088723563,3G
Exhibition Road,25.484285892056256,85.15962339923979,-90.41601176010954,1.3645919458623557,102.98372316606076,4G
Bailey Road,25.696189221404317,85.05050307482242,-89.9704111377727,1.9966846148393973,148.3992442522067,3G
Kidwaipuri,25.66826300494886,85.18153512263136,-93.04117966662557,5.866318738857178,96.3123386708981,4G
Boring Canal Road,25.739979236849827,85.2284655144602,-86.35220006345186,1.214566165518892,123.47971182384072,4G
Patliputra Colony,25.657718712092805,85.06727581108616,-84.68328405927667,2.563565292578532,120.78639459757866,3G
Boring Canal Road,25.519904525233308,85.02683700461374,-85.74237786164558,2.6161602058001137,145.68079124720194,3G
S.K. Puri,25.502542102893656,85.15412095727054,-97.90352706694958,1.1612327022794395,195.9485125568704,4G
Anandpuri,25.58300494555012,85.13010595038298,-96.69759941837756,41.43496057800935,13.207738491223008,5G
Fraser Road,25.603537890113294,85.18306007788088,-86.63674056969249,1.6751012556605318,124.06948540116387,3G
Bailey Road,25.62624502320745,84.98276493080068,-92.53037401456643,74.62996199656888,39.74602558470113,5G
Pataliputra,25.639955809277783,85.07023886847891,-86.36194061731537,10.852757704233982,31.7883898952957,5G
Ashok Rajpath,25.509293125131432,85.10963264830484,-105.08875442153312,77.32975153261167,44.828176422531776,5G
Exhibition Road,25.633880327517645,84.98705649320272,-99.24926167576446,25.291344243122293,49.268422080954686,5G
Fraser Road,25.42340455365355,85.1136667636983,-88.95526080623407,11.441101560340766,20.726492021510342,5G
Bailey Road,25.59713025859946,85.17068841796774,-96.2862358378476,2.4244987138803644,110.56655879173763,4G
Kankarbagh,25.675558001476016,85.07090197543197,-92.09763272718013,1.47116586820069,137.23207145562515,4G
Exhibition Road,25.71657579565916,85.22940789136214,-82.88006488729994,2.9367326761818253,116.57215390802776,3G
Boring Canal Road,25.57178811509471,85.18271690296372,-102.3399301973013,77.36742036683341,27.817456413797878,5G
Patliputra Colony,25.499592607926868,85.2160970657873,-89.047418870218,2.539379555530954,147.48862995820278,3G
Anisabad,25.69738944206007,85.00910845749367,-91.63996074254976,2.146879947842441,196.94514547368172,4G
Fraser Road,25.63206934487767,85.00109241849405,-84.87357154618836,2.682975052281142,181.99561907299156,3G
Fraser Road,25.756330362970036,85.17183759586098,-87.97961777884319,2.8970768213782674,174.90525346533818,4G
Boring Road,25.56597870818005,85.17271621014469,-91.46048790020266,43.335459777107154,19.49831862597224,5G
Kidwaipuri,25.70443135416996,85.25719705307557,-96.12369599675614,51.60269320654825,10.661067233415428,5G
Phulwari Sharif,25.672053912038923,85.17490487191412,-87.40440836439312,2.242402942314131,191.57790916082865,3G
Rajendra Nagar,25.426976904224343,85.13950160938711,-86.61605723042277,1.8309196260675689,123.6683150756983,3G
Patliputra Colony,25.545541244784825,85.14659098214705,-96.57911157662213,1.3272276878000064,196.00648631074773,4G
Anandpuri,25.490871168195127,85.28229021430955,-95.62919064950844,44.41626173636543,32.53059712547112,5G
Rajendra Nagar,25.68244259006585,85.25710310675122,-90.33190554370027,6.352416743838501,81.63524721987491,4G
Ashok Rajpath,25.648099476272357,85.21500711594712,-93.37859834374404,5.100867862250492,98.25037837078608,4G
Bankipore,25.452832867058348,85.165973675071,-85.26605413197255,43.49669356313247,43.52516524967903,5G
Fraser Road,25.551705070508216,85.2662374176147,-91.43293747550716,6.619506460031433,90.65497209935792,4G
S.K. Puri,25.439021216900795,85.17578153417243,-91.4058001268933,2.699356691175476,195.98149511020245,3G
Ashok Rajpath,25.659227523100377,85.13354333620511,-99.85924116765858,94.37811430864936,42.37295679611707,5G
Danapur,25.59051978927516,85.27593698781276,-86.52074601335669,1.4659601783652865,151.3309641013544,4G
Boring Road,25.566928727772517,85.31519044509936,-88.56918561028333,2.740337175258603,194.82407734371657,4G
Fraser Road,25.44953240354126,85.03993718008877,-86.6838838309379,5.018798164296506,78.80891345166921,4G
Exhibition Road,25.50160125518713,85.28838767911661,-89.57172256704209,3.0406343088380714,85.57276520392706,4G
Bailey Road,25.56505324465121,85.21592249888712,-85.35616894909961,3.363855460553276,50.89277269761929,4G
Exhibition Road,25.62634336741188,85.18848002447676,-80.1782332793202,1.303150517582212,119.10007341566369,3G
Bankipore,25.618848768279346,85.2986350257466,-94.72321185748098,93.357968354857,16.33454753008563,5G
Bailey Road,25.608569224106954,85.17453522105167,-91.26965421286606,62.63885256906448,47.44495370942047,5G
Gardanibagh,25.49384334312092,85.27450511960527,-100.38080355937086,11.70249514278794,27.40816156004728,5G
Bailey Road,25.471894494474174,85.12535675649339,-83.71097072301556,1.750355905971153,131.64736084745357,3G
Fraser Road,25.603131132063982,85.26878661965148,-85.88344964865846,2.860623857016333,129.59242949536525,3G
Kankarbagh,25.506300683283765,85.06466059061479,-84.53617131170584,6.997463766779889,73.4304894101401,4G
Gandhi Maidan,25.605412699831877,85.03924581372658,-92.6352203915788,2.1948205715815474,121.76807476703055,4G
Kumhrar,25.588261086605748,85.04772512474966,-87.7748730927232,2.5350389939632274,189.08603907241684,3G
S.K. Puri,25.52672723636025,84.99068500292807,-85.25500149487442,2.699914207230925,112.98457485945173,3G
Boring Road,25.54193746428113,85.00584170769989,-85.60026823545081,2.359771356775957,138.6030318120782,3G
Patliputra Colony,25.58934967727175,84.96900144814295,-88.90524594722656,2.8398814042538154,113.0003334162846,4G
Phulwari Sharif,25.586812789320103,85.26900859991159,-88.54620404518998,1.0218249750642374,186.3333409123983,4G
Boring Road,25.719578795371334,85.15070812916277,-91.63957715069311,61.34411214119031,20.172125639120328,5G
Boring Canal Road,25.57817226181953,85.11206582017726,-85.32926075408405,4.117377109060463,59.69915282465609,4G
Phulwari Sharif,25.661906006549074,84.98642512828171,-88.46856680697344,1.3436598875836627,143.6334105115684,4G
Patliputra Colony,25.63571120240204,84.97947263957383,-90.0491224013676,1.750421365397545,103.80983709943928,4G
Gardanibagh,25.518525737387527,85.1939007166607,-81.6600205278483,1.615356710718975,187.1908578986065,3G
Bankipore,25.644201799290567,85.12062735260037,-92.98038155406422,19.3343333260381,29.774396650092285,5G
Boring Road,25.48220427588799,85.16639612071967,-90.9417052630672,1.910930398368817,177.30377552284563,4G
Bankipore,25.511202664455528,85.25244331805557,-86.86749627805831,2.5328049510564306,106.14036066840244,3G
Boring Road,25.578932762753,85.11452499250284,-85.84324602715503,9.009895166667128,71.78594776645102,4G
Rajendra Nagar,25.468742016555325,85.02184709506963,-84.65029026011828,90.61075138034607,18.569095708303685,5G
Patliputra Colony,25.595488005176644,85.12564604495421,-83.36349933594873,2.8615564613390045,198.84111591912895,4G
S.K. Puri,25.65524742311078,85.15568920071256,-86.33977826098288,1.9852665072788052,100.41178572999948,3G
Phulwari Sharif,25.666023485019203,85.26003949836054,-95.6533910756212,2.95616010886352,172.81000409908185,4G
Danapur,25.56301553188519,85.0451725360837,-99.34408031304658,62.20262608261352,42.62844782531265,5G
Phulwari Sharif,25.74456411337597,85.2198779240779,-94.38349526330008,21.07483773027163,15.58755964194743,5G
Fraser Road,25.573562656036263,85.03165514755338,-98.0418516959298,94.01176441475094,30.200013873597413,5G
Pataliputra,25.53479676417911,85.21198694239881,-90.7081286139095,1.1792317800185186,174.129032582725,4G
Fraser Road,25.43795466560593,85.16278553903216,-94.96475811339596,61.274217090968925,14.292997096401754,5G
Gandhi Maidan,25.581135222937988,85.02368051627592,-100.2317259354286,95.32876060209952,44.77017545102726,5G
Boring Canal Road,25.731006951829038,85.18232767348267,-85.99489219427896,2.7726041857577104,116.05381906278396,4G
Boring Canal Road,25.506396834908703,85.23634334151357,-100.93968764676822,2.2776135811581617,113.6854544361644,4G
Boring Road,25.49283500267025,85.03047286966301,-93.94975873422293,7.798532615204561,77.56729013809164,4G
Exhibition Road,25.711971289906508,85.2341815376712,-88.46124900420196,1.994396630682012,115.32118628010032,4G
Gardanibagh,25.66307047604018,85.27913888605337,-89.62865843607315,1.648577467898684,196.22111485009887,4G
S.K. Puri,25.63116893663899,84.97236037996572,-80.67644940479957,1.3990390314911023,147.53045607925807,3G
S.K. Puri,25.61234008276586,85.31555130756193,-86.19312602289092,2.9037504548962234,159.7329126086551,4G
S.K. Puri,25.42008884581473,85.09846615128784,-83.51078480749598,1.1526908320701117,181.09791527784768,3G
Exhibition Road,25.59803772417134,85.184573514188,-96.46475450617808,3.3134076224186715,88.57646830281546,4G
Boring Road,25.600931332827408,85.28037018640778,-85.72921504392087,1.4517915495379732,106.24010756029712,4G
Pataliputra,25.68364989241597,85.15966075676096,-84.57785596642606,1.7238105784938351,160.95873413711962,3G
Bankipore,25.45142118750779,85.05254964635597,-88.59092186213817,1.116422710039635,140.7962667017467,4G
Patliputra Colony,25.753024177036508,85.2108446599544,-97.2062077651666,37.40701916953435,42.75855267732241,5G
Anisabad,25.718069257275463,85.2127834680338,-96.90035877979624,75.39019335130105,17.894883368922585,5G
Gardanibagh,25.73722185254438,85.06760530847025,-93.91394856899292,2.090793134755777,192.94416970743205,4G
Bailey Road,25.598574650514863,85.22612002289193,-88.09105252415281,1.089620394966487,127.65968179340976,4G
Gandhi Maidan,25.615771370467566,85.22721649405304,-88.82851525624048,9.46989381048295,81.06367583433985,4G
Ashok Rajpath,25.588130409083533,85.12581141023428,-89.13922450715536,6.263155447931222,58.4147552108357,4G
Rajendra Nagar,25.589823534722065,84.96791699128943,-97.00506052203252,18.74216909169961,23.546196643779098,5G
Ashok Rajpath,25.629081211185746,85.23952736324811,-86.28958059706706,1.5976767563574792,182.6119526386161,3G
Pataliputra,25.70167661969187,85.26804182328961,-87.43418123335772,4.285520652803676,89.0625865241094,4G
Boring Canal Road,25.674865299394693,85.04822260026481,-83.43102003627843,1.355493727321537,161.08694732106323,3G
Pataliputra,25.736127790490293,85.14493895308675,-85.96704633799318,1.1396402350835186,170.59186008004036,3G
Anandpuri,25.71375730198662,85.2501865261002,-88.70176442437993,2.402607298018037,124.70273237464656,3G
Kumhrar,25.57117729120268,85.20576000997846,-90.37732978166204,5.752728517667416,62.53318970976681,4G
Gandhi Maidan,25.724556333633068,85.01530187985418,-97.82461961539865,8.884867638390501,87.29990689870228,4G
Exhibition Road,25.699090993456515,85.26971061315511,-85.83108980771307,2.700109935319964,131.31615004615122,3G
Danapur,25.674198779085938,85.26111446123396,-90.93796418446972,9.137178175738672,80.74253185623617,4G
Anandpuri,25.503055625938977,84.99772035191492,-85.31337767360094,8.4391423731943,76.7167817758355,4G
S.K. Puri,25.69860382816272,85.23622005645953,-103.60778901415397,32.93259143043446,24.35975024112851,5G
Patliputra Colony,25.582636243240675,85.07442871725321,-88.59388118682706,4.508780527810957,69.0909397247703,4G
Fraser Road,25.593111322898096,85.23850264030949,-95.56296054842244,6.835335764615204,75.02861883509607,4G
Phulwari Sharif,25.72585873875911,85.09960121098152,-95.0558212750339,8.767988333060316,76.84258199986395,4G
Gardanibagh,25.63368441799641,85.0636978052968,-81.94164680036772,2.8099539081397413,104.39276585973188,3G
Boring Road,25.65942998807029,85.03439748269875,-94.01825432658096,63.69188661444116,17.724592706290917,5G
Gandhi Maidan,25.476377295950986,85.05843647407528,-87.00585875981368,1.136509214407663,195.41943651280505,3G
Boring Road,25.688139580821723,85.01472309005362,-85.1126053460579,2.6061758462448585,106.30339035537042,3G
Kankarbagh,25.595891463201117,85.1329466578915,-83.17892894312682,1.0773815978173376,152.15150452229318,3G
Boring Road,25.74566638454195,85.20074024807819,-101.33925321262998,85.48649590576466,40.4190683407456,5G
Fraser Road,25.677143965839868,84.98705347062705,-87.6731894248733,2.5649970883759394,117.2441379577184,3G
Patliputra Colony,25.469382648185164,85.08254527506303,-90.43568364278929,2.591050978589568,109.64957975983356,4G
Kidwaipuri,25.670680861293874,85.05019234491483,-88.01460381756549,1.7817000202873097,109.3778910165224,4G
Boring Road,25.60762642950172,85.0891225574322,-94.22625198591707,2.8899858759199786,194.1333698651449,4G
S.K. Puri,25.620382658276775,84.97426733278,-81.95970397555219,2.083704044421127,193.9389641124676,4G
Boring Road,25.520800437360982,85.23266741129775,-95.16453276792508,4.311998511837792,79.26208306201424,4G
Kumhrar,25.666202352229742,85.10345186699097,-84.61342542791307,5.465980518320586,72.06539113757142,4G
Kidwaipuri,25.61711602755764,85.05255161663997,-82.39853062301512,1.0986906945553292,139.79556380413655,3G
Pataliputra,25.506329895686022,85.1531015978449,-92.41499486113008,1.4856533277759167,103.91367219951304,3G
S.K. Puri,25.638013474831556,85.1488907113949,-87.51612457204637,2.001349070078035,191.67781813661043,4G
Fraser Road,25.572999237195347,84.99799689562894,-96.19644979637287,3.587456074190089,75.32962298603586,4G
Ashok Rajpath,25.65622161862625,85.2497384105338,-91.94641918473334,7.077196860859751,74.41725468312248,4G
Phulwari Sharif,25.687369160050377,85.0554657310616,-86.33250257940794,1.3077018772521705,148.8401853403431,3G
Patliputra Colony,25.461647723116837,85.02164657919445,-80.98185961912095,1.9589288061975465,131.90480428236282,3G
Kankarbagh,25.601607710707786,85.28572158754632,-97.72302225003055,7.433191258727868,74.93434815046638,4G
Bankipore,25.50248478139525,85.20458882577188,-82.17805177214298,9.399111576001063,69.34143553465736,4G
Bankipore,25.67890340125788,85.23554629320294,-80.53821401129724,2.769144690488581,100.02334951493545,3G
Fraser Road,25.431741872069825,85.16149548231593,-92.59538995558928,46.579500790039205,29.50464376082221,5G
Pataliputra,25.66733769618455,85.10796811350781,-89.55895822569167,5.819176358685516,53.47352471080784,4G
Fraser Road,25.73300520586724,85.19130744832393,-85.81419029131297,47.94796956567411,24.835780410462167,5G
Kidwaipuri,25.46495110237118,85.24918632284705,-102.94284727366076,65.7251050388727,33.71936457279819,5G
Kumhrar,25.61114184229924,85.25931359253731,-92.40238179424443,1.746460352223643,106.79277098952156,4G
Boring Canal Road,25.621467427631288,85.12549283357608,-99.80539210715564,13.06166643363034,13.346723880785245,5G
Ashok Rajpath,25.4842888545117,85.27951591790233,-89.01387790775264,1.2638363101314416,187.39482277824231,3G
Phulwari Sharif,25.58818429711457,85.31216893492089,-93.62651211813706,8.390034573886284,63.028321771508985,4G
Patliputra Colony,25.414574976723216,85.1407193347743,-90.98799478211058,1.981252638852807,158.9579535221009,4G
Kidwaipuri,25.603274048967418,85.19236862378675,-83.60706509829534,1.3038658693183147,144.46724594620258,3G
Anisabad,25.620311590231257,85.05137167260068,-82.22122789460643,1.1292267403403404,179.57689924871983,3G
S.K. Puri,25.695214522677208,85.03734101674108,-96.48601462422742,13.123618860985165,21.101917547376303,5G
Exhibition Road,25.702760298274814,85.23873665478308,-85.0050403837074,2.778016500633294,173.13929700589733,4G
Exhibition Road,25.43917122102725,85.08642087635263,-102.2833485664947,18.768961171593563,44.09361947505987,5G
Kumhrar,25.63667720760556,85.18278824882829,-88.2239067234301,2.7924820891340976,186.92285035913812,3G
Bailey Road,25.451065802449765,85.20033481250123,-85.2589980417276,8.364442791642514,67.60244069846982,4G
Pataliputra,25.634319581245727,85.03616793485017,-88.31702457121091,7.502539428746374,59.36151393278878,4G
Fraser Road,25.76581949441812,85.17295967809594,-87.49967929295994,1.557971378821902,194.76814385742105,4G
Kidwaipuri,25.706052134252317,85.1268099556813,-90.00689014577681,5.654788756088293,90.36491543320577,4G
Gardanibagh,25.43110892845845,85.06330951850538,-83.76158872431357,2.401534203663238,139.52279969145278,3G
Pataliputra,25.729078628760384,85.04017426336983,-89.47529646344398,4.189950094361215,71.74372633045903,4G
Kidwaipuri,25.66273072702088,85.00666506067557,-93.33066762072072,63.89721600146866,47.60633454424717,5G
Kankarbagh,25.72220527968859,85.01600179520403,-90.5856971804839,8.766740327986618,51.66934769253586,4G
Bailey Road,25.59240624245632,85.03380864546652,-99.87039708164056,16.701452907580563,13.646814540020031,5G
Gandhi Maidan,25.691299183413992,85.05576426627495,-87.92533438376799,2.088054499600144,101.46961814782158,3G
Phulwari Sharif,25.767773508564257,85.18104049063248,-83.54242461336672,2.2850461597531995,113.5476495139752,3G
Gandhi Maidan,25.58955166624457,85.11643621925727,-79.57163072805926,2.7039822586794884,192.293880340174,3G
Bankipore,25.47074882452476,85.200194884567,-86.66788834959917,1.236630278264929,107.18762204054644,3G
Pataliputra,25.74795987123045,85.16158435194478,-99.35627787302364,27.050605852136886,25.715439001137,5G
Anandpuri,25.44295829272854,85.11293081535497,-93.39058721170974,5.39184917189028,55.78317331727185,4G
Boring Canal Road,25.49574568874404,85.178642803068,-100.56686126010646,3.7872240483590014,62.83630065130808,4G
Anandpuri,25.619201141508057,85.03606540305258,-84.38275927498391,1.1181860582496177,138.1803668944933,3G
Ashok Rajpath,25.479354923059155,85.05428216841094,-90.87518315647114,2.573382544169702,158.15893096514736,4G
Phulwari Sharif,25.76946523870096,85.13377672874039,-88.94829128485853,20.94231483301048,45.95745314031883,5G
Rajendra Nagar,25.53412705283317,85.21466673473302,-86.72453635595562,1.0165115571062002,125.23565544948278,4G
Fraser Road,25.46572800914746,85.0775488821238,-98.41487469814052,8.007008803630857,91.89445541028664,4G
S.K. Puri,25.70885297704061,85.16164643523958,-85.52809814972639,2.277650468188628,148.61418640764103,3G
Fraser Road,25.69612342303928,85.22395574283634,-84.9406863468208,1.8100009776879,125.99891198680092,3G
Boring Canal Road,25.59777067592041,85.08752151957033,-92.67091713329914,5.86777552030234,88.05463562032025,4G
Boring Road,25.613367500309536,85.11251910261608,-93.59488438741158,14.59322289248773,41.20951509321961,5G
Rajendra Nagar,25.662532764664185,85.22389096412441,-96.29980930575812,2.99743333716349,194.54221005565785,4G
Kumhrar,25.47071201294125,85.15873141806219,-105.9914305191881,40.53431351648946,29.077169343986697,5G
Gandhi Maidan,25.612723606924504,85.17262439245084,-92.84649515923148,26.15294668836414,27.422029118094876,5G
Kumhrar,25.50252752615232,85.18299716484465,-91.61354265253436,2.088036875975002,136.6439184239152,4G
Boring Canal Road,25.589937924856592,84.96160011665536,-83.41647742730206,1.1635677212308273,124.56697002699104,3G
